frame	cX	cY	area	minI	maxI	meanI	video
42197	381	198	30.0	151.0	255.0	209.86363636363637	/Users/oakley/Downloads/out_11.mp4
42201	2088	92	36.0	155.0	255.0	214.0612244897959	/Users/oakley/Downloads/out_11.mp4
42199	2087	92	33.5	151.0	255.0	208.35555555555555	/Users/oakley/Downloads/out_11.mp4
42199	382	198	19.5	152.0	249.0	194.9310344827586	/Users/oakley/Downloads/out_11.mp4
42200	2088	92	31.5	154.0	255.0	208.32558139534885	/Users/oakley/Downloads/out_11.mp4
42200	379	196	21.0	152.0	237.0	192.06451612903226	/Users/oakley/Downloads/out_11.mp4
42202	2088	91	30.0	152.0	249.0	201.42857142857142	/Users/oakley/Downloads/out_11.mp4
42202	382	197	32.0	151.0	221.0	181.38636363636365	/Users/oakley/Downloads/out_11.mp4
42203	2090	92	24.0	157.0	255.0	211.1315789473684	/Users/oakley/Downloads/out_11.mp4
42203	383	197	27.0	151.0	221.0	178.125	/Users/oakley/Downloads/out_11.mp4
42205	2092	92	26.5	154.0	255.0	209.972972972973	/Users/oakley/Downloads/out_11.mp4
42205	384	197	19.0	152.0	253.0	190.85714285714283	/Users/oakley/Downloads/out_11.mp4
42204	2090	92	25.0	151.0	255.0	211.02777777777777	/Users/oakley/Downloads/out_11.mp4
42204	384	197	23.0	151.0	221.0	184.63636363636365	/Users/oakley/Downloads/out_11.mp4
42206	2092	91	26.5	151.0	255.0	205.76315789473682	/Users/oakley/Downloads/out_11.mp4
42208	2096	93	21.0	151.0	255.0	184.5625	/Users/oakley/Downloads/out_11.mp4
42399	683	34	16.0	151.0	235.0	188.4	/Users/oakley/Downloads/out_11.mp4
42404	680	37	16.0	151.0	239.0	177.42857142857142	/Users/oakley/Downloads/out_11.mp4
42419	2331	148	17.5	151.0	209.0	171.29629629629628	/Users/oakley/Downloads/out_11.mp4
42419	686	222	16.0	151.0	243.0	182.33333333333331	/Users/oakley/Downloads/out_11.mp4
42418	2331	148	16.5	154.0	216.0	171.29629629629628	/Users/oakley/Downloads/out_11.mp4
42451	2251	339	15.0	152.0	204.0	173.95833333333331	/Users/oakley/Downloads/out_11.mp4
42455	2241	342	17.0	153.0	231.0	188.39285714285714	/Users/oakley/Downloads/out_11.mp4
42482	2096	649	20.5	151.0	255.0	182.38235294117646	/Users/oakley/Downloads/out_11.mp4
